--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
229,Dave Ellett,1998,1999,2,136,3,26,29,14,92,1,2,0,1,14,11,1,174,1.7,799,14:48,elletda01
230,Bryan Smolinski,1993,1995,3,136,50,36,86,4,113,37,10,3,10,28,7,1,310,16.1,,,smolibr01
231,Shawn Bates,1998,2001,4,135,14,14,28,-29,44,14,0,0,1,12,2,0,166,8.4,1181,9:41,batessh01
232,Bobby Leiter,1963,1969,5,135,20,28,48,-34,85,19,1,0,1,25,3,0,210,9.5,,,leitebo01
233,Dick Meissner,1960,1962,3,135,8,10,18,-59,37,8,0,0,1,10,0,0,172,4.7,,,meissdi01
234,Jordan Caron,2011,2015,5,134,12,16,28,-5,76,12,0,0,1,16,0,0,160,7.5,1474,11:00,caronjo01
235,Greg Hawgood,1988,1990,3,134,27,51,78,15,160,20,7,0,1,34,16,1,260,10.4,,,hawgogr01
236,Vladimír Sobotka,2008,2010,3,134,6,16,22,-16,64,6,0,0,1,16,0,0,126,4.8,1365,10:11,sobotvl01
237,Jimmy Hayes,2016,2017,2,133,15,19,34,-15,89,12,3,0,1,17,2,0,201,7.5,1572,11:49,hayesji01
238,Bobby Lalonde,1980,1981,2,133,14,37,51,18,59,10,1,3,0,30,4,3,133,10.5,,,lalonbo01
239,Ron Murphy,1966,1970,5,133,29,61,90,15,44,24,5,0,3,51,10,0,262,11.1,,,murphro01
240,Sandy Moger,1995,1997,3,132,27,23,50,-22,116,18,9,0,6,20,3,0,189,14.3,,,mogersa01
241,Matt Bartkowski,2011,2015,5,131,0,24,24,13,77,0,0,0,0,24,0,0,169,0.0,2268,17:19,bartkma01
242,Mel Hill,1938,1941,4,131,26,24,50,,41,26,0,0,5,24,0,0,,,,,hillme01
243,Derek Forbort,2022,2023,2,130,9,17,26,14,71,7,0,2,3,16,0,1,102,8.8,2334,17:57,forbode01
244,P.J. Stock,2002,2004,3,130,1,12,13,-7,282,0,1,0,0,11,1,0,51,2.0,747,5:45,stockpj01
245,Landon Wilson,1997,2000,4,130,12,21,33,-9,91,12,0,0,0,18,3,0,201,6.0,628,10:07,wilsola02
246,Allan Stanley*,1957,1958,2,129,12,50,62,,82,8,3,1,2,31,15,4,,,,,stanlal01
247,Dave Christian,1990,1991,2,128,44,38,82,12,49,33,11,0,5,28,10,0,272,16.2,,,chrisda01
248,Ray Getliffe,1936,1939,4,128,37,40,77,,57,33,3,1,8,40,0,0,,,,,getlira01
249,Ron Schock,1964,1967,4,128,17,31,48,-25,26,13,4,0,1,27,4,0,195,8.7,,,schocro01
250,Tim Taylor,1998,1999,2,128,24,18,42,-26,112,20,1,3,1,14,4,0,203,11.8,781,15:56,tayloti01
251,Larry Hillman,1958,1960,3,127,6,30,36,-2,73,4,2,0,1,21,8,1,2,0.0,,,hillmla01
252,Rich Peverley,2011,2013,3,127,21,46,67,10,40,17,3,1,2,28,14,4,247,8.5,2043,16:05,peverri01
253,Aut Erickson,1960,1961,2,126,3,12,15,-21,92,2,1,0,0,12,0,0,96,3.1,,,erickau01
254,Larry Leach,1959,1962,3,126,13,29,42,-12,91,10,3,0,1,26,3,0,130,6.9,,,leachla01
255,Ron Stewart,1966,1967,2,126,34,26,60,-34,50,25,9,0,3,19,6,1,318,10.7,,,stewaro01
256,Dunc Fisher,1951,1953,3,125,24,33,57,,22,22,2,0,3,28,4,1,,,,,fishedu01
257,Mike Gillis,1981,1984,4,125,17,24,41,2,104,17,0,0,1,22,2,0,153,11.1,,,gillimi01
258,Babe Siebert*,1934,1936,3,125,23,33,56,,179,18,5,0,5,25,8,0,,,,,siebeba01
259,Nick Foligno,2022,2023,2,124,12,27,39,5,106,10,2,0,1,23,4,0,170,7.1,1540,12:25,foligni01
260,Gordie Roberts,1993,1994,2,124,6,18,24,10,145,6,0,0,1,15,3,0,59,10.2,,,robergo02
261,Jack McIntyre,1950,1953,3,123,19,35,54,,49,17,2,0,6,32,3,0,,,,,mcintja01
262,Ken Belanger,1999,2001,3,122,5,8,13,-12,317,5,0,0,1,8,0,0,71,7.0,688,5:38,belanke01
263,Tom Johnson*,1964,1965,2,121,4,30,34,-30,63,4,0,0,1,22,5,3,151,2.6,,,johnsto01
264,Eddie Shack,1968,1969,2,120,34,30,64,3,181,29,5,0,9,28,2,0,320,10.6,,,shacked01
265,Pete Babando,1948,1949,2,118,42,25,67,,86,35,7,0,4,21,3,1,,,,,babanpe01
266,Mikko Eloranta,2000,2002,3,118,18,23,41,-9,76,15,2,1,2,20,3,0,163,11.0,1359,11:31,elorami01
267,Gilles Marotte,1966,1967,2,118,10,25,35,-66,166,6,3,1,0,17,8,0,340,2.9,,,marotgi01
268,Joakim Nordström,2019,2020,2,118,11,8,19,-6,30,11,0,0,3,8,0,0,152,7.2,1524,12:55,nordsjo02
269,Brian Curran,1984,1986,3,115,3,7,10,-2,407,3,0,0,0,7,0,0,46,6.5,,,currabr01
270,Bob Joyce,1988,1990,3,115,26,38,64,4,78,17,9,0,3,29,9,0,204,12.7,,,joycebo01
271,Fred O'Donnell,1973,1974,2,115,15,11,26,6,98,15,0,0,3,11,0,0,95,15.8,,,odonnfr01
272,Frank Simonetti,1985,1988,4,115,5,8,13,-9,76,5,0,0,1,7,1,0,75,6.7,,,simonfr01
273,Luc Dufour,1983,1984,2,114,20,15,35,23,154,20,0,0,2,14,1,0,160,12.5,,,dufoulu01
274,Bob Dillabough,1966,1967,2,113,13,25,38,-37,32,12,0,1,2,24,1,0,145,9.0,,,dillabo01
275,Steven Kampfer,2011,2021,5,113,10,15,25,14,44,8,2,0,1,9,6,0,146,6.8,1761,15:35,kampfst01
276,Des Smith,1940,1942,3,113,15,18,33,,164,14,0,1,2,17,1,0,,,,,smithde01
277,Jimmy Herbert,1925,1928,4,112,63,25,88,,179,,,,13,,,,,,,,herbeji01
278,Ken Hodge,1991,1992,2,112,36,40,76,3,30,18,15,3,7,29,10,1,199,18.1,,,hodgeke02
279,Busher Jackson*,1942,1944,3,112,35,43,78,,81,33,2,0,4,41,2,0,,,,,jacksbu01
280,Dmitri Kvartalnov,1993,1994,2,112,42,49,91,0,26,27,15,0,4,27,22,0,294,14.3,,,kvartdm01
281,Wayne Carleton,1970,1971,2,111,28,43,71,43,67,28,0,0,6,38,5,0,244,11.5,,,carlewa01
282,Shane Hnidy,2008,2011,3,111,4,13,17,0,88,2,1,1,1,13,0,0,80,5.0,1693,15:15,hnidysh01
283,Pit Martin,1966,1967,2,111,36,33,69,-30,50,30,6,0,2,24,9,0,282,12.8,,,martipi01
284,Hank Nowak,1975,1977,3,111,18,15,33,11,81,18,0,0,3,15,0,0,134,13.4,,,nowakha01
285,Eddie Wiseman,1940,1942,3,111,30,52,82,,18,26,3,1,7,47,5,0,,,,,wisemed01
286,Shawn McEachern,1996,2006,2,110,26,35,61,-17,56,20,4,2,3,31,3,1,278,9.4,402,14:20,mceacsh01
287,Andrei Nazarov,2001,2002,2,110,1,6,7,-16,364,1,0,0,0,6,0,0,68,1.5,665,6:03,nazaran01
288,Sprague Cleghorn*,1926,1928,3,109,15,11,26,,151,,,,3,,,,,,,,cleghsp01
289,Bob McCord,1964,1965,2,108,1,15,16,-27,70,0,1,0,0,14,1,0,145,0.7,,,mccorbo01
290,Frank Vatrano,2016,2018,3,108,20,11,31,-9,50,16,4,0,2,10,1,0,257,7.8,1293,11:58,vatrafr01
291,Gord Murphy,1992,2002,3,106,8,20,28,-9,126,5,3,0,2,15,5,0,160,5.0,218,14:32,murphgo01
292,Gord Pettinger,1938,1940,3,106,20,28,48,,20,17,1,2,2,26,2,0,,,,,pettigo01
293,Colin Miller,2016,2017,2,103,9,20,29,0,94,8,1,0,0,14,6,0,144,6.3,1628,15:48,milleco02
294,Brad Stuart,2006,2007,2,103,17,31,48,-28,64,10,7,0,4,17,11,3,196,8.7,2512,24:24,stuarbr02
295,Jarno Kultanen,2001,2003,3,102,2,11,13,-3,59,2,0,0,1,7,4,0,110,1.8,1721,16:52,kultaja01
296,Bill O'Dwyer,1988,1990,3,102,8,13,21,-9,93,7,1,0,1,11,0,2,123,6.5,,,odwyebi01
297,Red Sullivan,1950,1953,3,102,15,21,36,,32,9,4,2,2,14,7,0,,,,,sullire01
298,Reggie Fleming,1965,1966,2,101,22,29,51,-20,182,19,1,2,5,23,4,2,243,9.1,,,flemire01
299,Wayne Primeau,2006,2007,2,101,13,16,29,-25,115,10,2,1,1,14,2,0,138,9.4,1633,16:10,primewa01
300,Billy Stuart,1925,1927,3,101,14,4,18,,95,,,,3,,,,,,,,stuarbi01
301,Mariusz Czerkawski,1994,2006,4,100,23,22,45,-13,45,20,3,0,2,14,8,0,231,10.0,192,12:01,czerkma01
302,Pete Horeck,1950,1951,2,100,15,18,33,,79,10,4,1,0,14,2,2,,,,,horecpe01
303,Glen Featherstone,1992,1994,3,99,7,13,20,-1,274,6,1,0,1,12,1,0,96,7.3,,,feathgl01
304,Jack McGill,1942,1947,4,98,23,36,59,,42,22,1,0,3,31,5,0,,,,,mcgilja02
305,Cliff Pennington,1962,1963,2,98,16,42,58,-44,6,13,3,0,1,23,19,0,193,8.3,,,pennicl01
306,John Moore,2019,2022,4,97,6,13,19,-3,43,4,2,0,1,10,2,1,145,4.1,1770,18:15,moorejo01
307,Jimmy Peters,1948,1949,2,97,28,29,57,,44,26,1,1,3,26,3,0,,,,,peterji01
308,Michal Grošek,2003,2004,2,96,5,20,25,3,104,5,0,0,1,19,1,0,98,5.1,881,9:11,grosemi01
309,Marty McInnis,2002,2003,2,96,11,13,24,-12,46,11,0,0,2,9,4,0,147,7.5,1432,14:55,mcinnma01
310,Murray Costello*,1955,1956,2,95,10,17,27,,44,7,2,1,0,15,1,1,,,,,costemu01
311,Mike Reilly,2021,2023,3,95,4,22,26,6,38,3,0,1,0,19,3,0,178,2.2,1810,19:03,reillmi01
312,Dean Chynoweth,1996,1998,3,94,2,8,10,-17,259,2,0,0,0,8,0,0,63,3.2,,,chynode01
313,Leroy Goldsworthy,1937,1938,2,93,17,16,33,,22,14,2,1,7,16,0,0,,,,,goldsle01
314,Milan Jurčina,2006,2007,2,91,8,6,14,-2,74,6,2,0,1,6,0,0,93,8.6,1268,13:56,jurcimi01
315,Tim Sweeney,1993,1997,3,91,19,26,45,5,34,16,3,0,4,20,5,1,127,15.0,,,sweenti01
316,Todd Elik,1996,1997,2,90,17,45,62,-10,56,10,7,0,2,34,11,0,180,9.4,,,elikto01
317,Matti Hagman,1977,1978,2,90,15,18,33,5,2,11,4,0,1,15,3,0,84,17.9,,,hagmama01
318,Joe Lamb,1933,1934,2,90,21,23,44,,115,9,1,0,4,15,0,0,,,,,lambjo01
319,Hampus Lindholm,2022,2023,2,90,10,48,58,59,60,9,1,0,2,31,17,0,181,5.5,2078,23:05,lindhha01
320,Dan McGillis,2003,2004,2,90,5,24,29,1,75,4,1,0,2,16,8,0,135,3.7,1789,19:53,mcgilda01
321,Petteri Nokelainen,2008,2009,2,90,7,6,13,-1,29,7,0,0,1,6,0,0,70,10.0,791,8:47,nokelpe01
322,Jeremy Reich,2007,2008,2,90,2,3,5,-15,141,2,0,0,1,2,0,1,66,3.0,742,8:15,reichje01
323,Pat Stapleton,1962,1963,2,90,2,8,10,-69,50,2,0,0,0,8,0,0,114,1.8,,,staplpa01
324,Cameron Mann,1998,2001,4,89,14,10,24,-5,40,12,2,0,1,9,1,0,113,12.4,890,11:08,mannca01
325,Brent Ashton,1992,1993,2,87,19,24,43,-4,58,12,6,1,1,20,4,0,150,12.7,,,ashtobr01
326,Skip Krake,1964,1968,4,87,11,9,20,4,17,6,2,3,0,6,2,1,81,13.6,,,krakesk01
327,Curtis Lazar,2021,2022,2,87,10,10,20,-4,22,10,0,0,0,9,0,1,115,8.7,1057,12:09,lazarcu01
328,Kraig Nienhuis,1986,1988,3,87,20,16,36,-16,39,15,5,0,2,12,4,0,148,13.5,,,nienhkr01
329,Jim Morrison,1952,1959,2,84,8,19,27,,44,6,2,0,1,14,5,0,,,,,morriji01
330,Phil Maloney,1950,1951,2,83,17,31,48,,8,14,3,0,0,28,3,0,,,,,malonph01
331,Dennis O'Brien,1978,1980,3,83,4,11,15,16,138,4,0,0,0,11,0,0,90,4.4,,,obriede01
332,Louis Sleigher,1985,1986,2,83,16,21,37,-7,65,16,0,0,3,19,2,0,120,13.3,,,sleiglo01
333,Cam Stewart,1994,1997,4,83,3,7,10,-10,72,3,0,0,1,6,0,1,80,3.8,,,stewaca01
334,Nick Beverley,1967,1974,5,82,1,10,11,6,28,1,0,0,0,10,0,0,59,1.7,,,beverni01
335,Buzz Boll,1943,1944,2,82,44,52,96,,22,39,5,0,2,42,10,0,,,,,bollbu01
336,Frank Martin,1953,1954,2,82,3,19,22,,44,3,0,0,1,11,8,0,,,,,martifr01
337,Glen Metropolit,2008,2008,1,82,11,22,33,-3,36,10,1,0,5,19,2,1,141,7.8,1347,16:26,metrogl01
338,Dominic Moore,2017,2017,1,82,11,14,25,2,44,8,0,3,1,13,0,1,96,11.5,1061,12:57,mooredo01
339,Pavel Zacha,2023,2023,1,82,21,36,57,26,16,18,3,0,3,30,5,1,131,16.0,1317,16:03,zachapa01
340,Gus Bodnar,1954,1955,2,81,7,7,14,,16,2,2,3,0,6,1,0,,,,,bodnagu01
341,Sean Brown,2002,2003,2,81,1,6,7,-7,164,1,0,0,0,6,0,0,45,2.2,640,7:54,brownse01
342,Bill Ezinicki,1951,1952,2,81,21,24,45,,164,18,3,0,1,21,3,0,,,,,ezinibi01
343,Bryan Berard,2003,2003,1,80,10,28,38,-4,64,6,4,0,1,16,12,0,205,4.9,1709,21:21,berarbr01
344,Jack Bionda,1957,1959,3,80,3,8,11,,93,3,0,0,1,8,0,0,,,,,biondja01
345,Byron Bitz,2009,2010,2,80,8,8,16,-9,49,8,0,0,2,7,1,0,82,9.8,855,10:41,bitzby01
346,Frank Fredrickson*,1927,1929,3,80,27,12,39,,141,,,,6,,,,,,,,fredrfr01
347,Chris Nilan,1991,1992,2,80,11,14,25,-1,463,11,0,0,2,14,0,0,74,14.9,,,nilanch01
348,Jeff Odgers,1997,1997,1,80,7,8,15,-15,197,6,1,0,1,7,1,0,84,8.3,,,odgerje01
349,Wayne Rivers,1964,1967,4,80,11,26,37,-11,86,11,0,0,1,22,4,0,129,8.5,,,riverwa01
350,Reggie Leach,1971,1972,2,79,9,17,26,15,12,9,0,0,2,17,0,0,96,9.4,,,leachre01
351,Jim Lorentz,1969,1970,2,79,8,19,27,12,38,6,2,0,1,18,1,0,108,7.4,,,lorenji01
352,Bill Shill,1943,1947,3,79,21,13,34,,18,20,1,0,3,12,1,0,,,,,shillbi01
353,Erik Haula,2022,2022,1,78,18,26,44,19,47,16,2,0,3,24,2,0,141,12.8,1177,15:06,haulaer01
354,Marty Howe,1983,1983,1,78,1,11,12,21,24,1,0,0,0,11,0,0,67,1.5,,,howema01
355,Jarome Iginla*,2014,2014,1,78,30,31,61,34,47,26,4,0,8,21,10,0,209,14.4,1421,18:13,iginlja01
356,Clare Martin,1942,1948,3,78,8,14,22,,38,7,1,0,2,12,2,0,,,,,marticl01
357,Mark Mowers,2007,2007,1,78,5,12,17,-10,26,4,0,1,0,11,1,0,60,8.3,936,12:00,mowerma01
358,Bob Beers,1990,1997,4,77,3,11,14,-19,53,2,1,0,0,9,2,0,83,3.6,,,beersbo01
359,Steve Bégin,2010,2010,1,77,5,9,14,-7,53,4,0,1,2,8,0,1,110,4.5,988,12:50,beginst01
360,Bobby Gould,1990,1990,1,77,8,17,25,-3,92,8,0,0,2,16,1,0,92,8.7,,,gouldbo01
361,Pentti Lund,1952,1953,2,77,8,14,22,,2,8,0,0,1,12,2,0,,,,,lundpe01
362,Mike Sullivan,1998,1998,1,77,5,13,18,-1,34,5,0,0,2,12,1,0,83,6.0,,,sullimi01
363,Stéphane Yelle,2009,2009,1,77,7,11,18,6,32,6,1,0,2,9,0,2,72,9.7,1022,13:16,yellest01
364,Brett Connolly,2015,2016,2,76,9,18,27,-2,30,7,2,0,2,14,4,0,104,8.7,992,13:03,connobr01
365,Shean Donovan,2007,2007,1,76,6,11,17,-13,56,6,0,0,0,9,0,2,108,5.6,1076,14:09,donovsh01
366,Andrei Kovalenko,2001,2001,1,76,16,21,37,-14,27,8,7,1,3,18,3,0,119,13.4,1174,15:27,kovalan01
367,Jeremy Lauzon,2019,2021,3,76,3,8,11,12,71,3,0,0,1,7,0,1,79,3.8,1309,17:13,lauzoje01
368,Jeff Lazaro,1991,1992,2,76,8,19,27,11,98,6,1,1,1,19,0,0,119,6.7,,,lazarje01
369,Jim Nill,1984,1985,2,76,4,11,15,-16,143,4,0,0,0,10,0,1,44,9.1,,,nillji01
370,Grant Warwick,1948,1949,2,76,28,20,48,,24,26,2,0,5,13,7,0,,,,,warwigr01
371,Jakub Zbořil,2019,2023,4,76,1,15,16,0,28,1,0,0,1,13,2,0,62,1.6,1188,15:38,zborija01
372,Joe Corvo,2012,2012,1,75,4,21,25,10,13,3,1,0,1,13,8,0,168,2.4,1411,18:49,corvojo01
373,Max Kaminsky,1935,1936,2,75,13,17,30,,24,11,2,0,3,15,1,1,,,,,kaminma01
374,Karson Kuhlman,2019,2022,4,75,7,8,15,2,15,6,1,0,1,8,0,0,113,6.2,854,11:23,kuhlmka01
375,Normand Leveille,1982,1983,2,75,17,25,42,15,49,14,3,0,6,24,1,0,180,9.4,,,leveino01
376,Tom McCarthy,1987,1988,2,75,32,34,66,12,37,24,8,0,6,15,19,0,131,24.4,,,mccarto02
377,Larry Melnyk,1981,1983,3,75,0,12,12,-8,123,0,0,0,0,12,0,0,72,0.0,,,melnyla01
378,Benoît Pouliot,2012,2012,1,74,16,16,32,18,38,15,1,0,5,15,1,0,107,15.0,904,12:13,poulibe01
379,Joe Watson,1965,1967,2,74,2,14,16,-6,38,1,1,0,0,14,0,0,68,2.9,,,watsojo01
380,Joe Carveth,1947,1948,2,73,29,24,53,,20,27,2,0,4,23,1,0,,,,,carvejo01
381,Dean Malkoc,1997,1998,2,73,1,0,1,-26,156,1,0,0,0,0,0,0,22,4.5,,,malkode01
382,Brad Palmer,1983,1983,1,73,6,11,17,-7,18,6,0,0,0,11,0,0,123,4.9,,,palmebr01
383,Wes Walz,1990,1992,3,73,9,12,21,-18,44,7,2,0,1,11,1,0,75,12.0,,,walzwe01
384,Tom Fitzgerald,2006,2006,1,71,4,6,10,-10,40,4,0,0,0,5,0,1,50,8.0,671,9:27,fitzgto01
385,Dave Pasin,1986,1986,1,71,18,19,37,-1,50,14,4,0,3,14,5,0,116,15.5,,,pasinda01
386,Paul Stanton,1994,1994,1,71,3,7,10,-7,54,2,1,0,1,4,3,0,136,2.2,,,stantpa01
387,Anton Blidh,2017,2022,6,70,4,8,12,-11,37,4,0,0,0,8,0,0,73,5.5,722,10:19,blidhan01
388,Andy Hebenton,1964,1964,1,70,12,11,23,-2,8,11,1,0,2,10,0,1,122,9.8,,,hebenan01
389,Jamie Huscroft,1994,1995,2,70,0,7,7,-5,247,0,0,0,0,7,0,0,43,0.0,,,huscrja01
390,Gus Kyle,1952,1952,1,69,1,12,13,,127,1,0,0,0,12,0,0,,,,,kylegu01
391,Grant Ledyard,1998,1999,2,69,6,15,21,-10,39,4,2,0,2,4,11,0,80,7.5,823,17:31,ledyagr01
392,Irv Spencer,1963,1963,1,69,5,17,22,-27,34,3,2,0,0,8,8,1,118,4.2,,,spencir01
393,Bob Beckett,1957,1964,4,68,7,6,13,-20,18,7,0,0,1,6,0,0,51,13.7,,,beckebo01
394,Alain Côté,1986,1989,4,68,2,9,11,-5,65,2,0,0,0,9,0,0,62,3.2,,,coteal02
395,Vic Lynn,1951,1952,2,68,16,8,24,,73,14,2,0,3,8,0,0,,,,,lynnvi01
396,Troy Mallette,1997,1997,1,68,6,8,14,-8,155,6,0,0,2,8,0,0,61,9.8,,,malletr01
397,Jiří Šlégr,2004,2006,2,68,9,26,35,3,83,5,4,0,1,13,13,0,142,6.3,1245,18:19,slegrji01
398,Joe Zanussi,1976,1977,2,68,1,8,9,3,38,1,0,0,0,7,1,0,89,1.1,,,zanusjo01
399,Marcel Bonin,1956,1956,1,67,9,9,18,,49,6,3,0,0,6,3,0,,,,,boninma01
400,Rick Tocchet,1996,1997,2,67,32,22,54,4,131,23,9,0,4,16,6,0,205,15.6,,,tocchri01
401,Zach Trotman,2014,2016,3,67,3,9,12,1,22,3,0,0,1,9,0,0,110,2.7,1178,17:35,trotmza01
402,Rick Zombo,1996,1996,1,67,4,10,14,-7,53,4,0,0,1,9,0,1,68,5.9,,,zombori01
403,Carson Cooper,1925,1927,3,66,40,14,54,,30,,,,8,,,,,,,,coopeca01
404,Steve Staios,1996,1997,2,66,3,8,11,-31,75,3,0,0,0,6,1,1,60,5.0,,,staiost01
405,Doug Halward,1976,1978,3,65,3,9,12,6,14,2,1,0,0,5,4,0,68,4.4,,,halwado01
406,Wayne Hicks,1963,1963,1,65,7,9,16,-20,12,5,2,0,0,6,2,1,98,7.1,,,hickswa01
407,Frank Jerwa,1932,1935,4,65,7,9,16,,37,0,0,0,0,0,0,0,,,,,jerwafr01
408,Albert Langlois,1966,1966,1,65,4,10,14,-5,54,4,0,0,0,9,1,0,65,6.2,,,langlal01
409,Mickey MacKay*,1929,1930,2,65,12,7,19,,31,,,,2,,,,,,,,mackami01
410,Joseph Morrow,2015,2017,3,65,2,7,9,-8,16,2,0,0,0,5,2,0,83,2.4,1039,15:59,morrojo02
411,Willi Plett,1988,1988,1,65,2,3,5,-10,170,1,1,0,0,2,1,0,29,6.9,,,plettwi01
412,Earl Anderson,1975,1977,3,64,12,16,28,7,10,11,1,0,4,14,2,0,94,12.8,,,anderea01
413,Bill Carson,1929,1930,2,64,11,9,20,,36,,,,2,,,,,,,,carsobi01
414,Thomas Gradin,1987,1987,1,64,12,31,43,5,18,7,2,3,3,25,4,2,87,13.8,,,gradith01
415,Jamie Rivers,2002,2002,1,64,4,2,6,6,45,3,1,0,1,1,1,0,48,8.3,541,8:27,riverja01
416,Dave Silk,1984,1985,2,64,20,22,42,14,86,15,5,0,1,16,6,0,102,19.6,,,silkda01
417,Petr Tenkrát,2007,2007,1,64,9,5,14,-16,34,7,2,0,1,4,1,0,82,11.0,801,12:31,tenkrpe01
418,Dave Andreychuk*,2000,2000,1,63,19,14,33,-11,28,12,7,0,2,6,8,0,192,9.9,1249,19:50,andreda01
419,Jim Bartlett,1961,1961,1,63,15,9,24,-19,95,14,1,0,0,9,0,0,133,11.3,,,bartlji01
420,Norm Calladine,1943,1945,3,63,19,29,48,,8,18,1,0,2,29,0,0,,,,,callano01
421,Alexei Kasatonov,1995,1996,2,63,3,14,17,-1,45,2,0,1,0,7,7,0,65,4.6,,,kasatal01
422,Dutch Reibel,1959,1959,1,63,6,8,14,,14,4,1,1,0,4,4,0,,,,,reibedu01
423,Nick Ritchie,2020,2021,2,63,16,12,28,-9,56,11,5,0,2,8,4,0,129,12.4,950,15:05,ritchni01
424,Peter Schaefer,2008,2008,1,63,9,17,26,4,18,9,0,0,0,11,6,0,91,9.9,943,14:58,schaepe01
425,Dixon Ward,2001,2001,1,63,5,13,18,-1,65,5,0,0,0,13,0,0,88,5.7,796,12:38,warddi01
426,Dave Donnelly,1984,1986,3,62,9,12,21,15,65,8,0,1,1,12,0,0,63,14.3,,,donneda01
427,Gary Dornhoefer,1964,1966,3,62,12,12,24,2,35,9,3,0,1,11,1,0,61,19.7,,,dornhga01
428,A.J. Greer,2023,2023,1,61,5,7,12,9,114,5,0,0,1,7,0,0,66,7.6,556,9:07,greeraj01
429,Brian Leetch*,2006,2006,1,61,5,27,32,-10,36,1,4,0,0,14,13,0,130,3.8,1435,23:31,leetcbr01
430,Wayne Maxner,1965,1966,2,61,8,9,17,-16,48,7,1,0,0,9,0,0,128,6.3,,,maxnewa01
431,Alex Smith,1933,1934,2,61,9,10,19,,60,4,0,0,2,5,1,0,,,,,smithal02
432,Clayton Beddoes,1996,1997,2,60,2,8,10,-6,57,2,0,0,0,8,0,0,29,6.9,,,beddocl01
433,Stanislav Chistov,2007,2007,1,60,5,8,13,-8,36,4,1,0,1,8,0,0,49,10.2,515,8:35,chistst01
434,Ab McDonald,1965,1965,1,60,9,9,18,-28,6,7,2,0,3,9,0,0,104,8.7,,,mcdonab01
435,Peter Popovic,2001,2001,1,60,1,6,7,-5,48,1,0,0,0,6,0,0,34,2.9,1121,18:41,popovpe01
436,Austin Czarnik,2017,2018,2,59,5,12,17,-11,12,5,0,0,1,8,4,0,73,6.8,747,12:40,czarnau01
437,John Gruden,1994,1996,3,59,0,7,7,-3,28,0,0,0,0,7,0,0,50,0.0,,,grudejo01
438,Red Hamill,1938,1942,5,59,16,14,30,,20,16,0,0,2,13,1,0,,,,,hamilre02
439,Paul Mara,2007,2007,1,59,3,15,18,-22,95,3,0,0,0,4,11,0,60,5.0,1291,21:53,marapa01
440,Trent McCleary,1997,1997,1,59,3,5,8,-16,33,3,0,0,1,4,0,1,41,7.3,,,mccletr01
441,Landon Ferraro,2016,2016,1,58,5,5,10,-8,20,5,0,0,1,5,0,0,65,7.7,626,10:48,ferrala01
442,Brad Isbister,2006,2006,1,58,6,17,23,-2,46,5,1,0,0,15,2,0,112,5.4,807,13:55,isbisbr01
443,Derek Morris,2010,2010,1,58,3,22,25,-2,26,1,2,0,0,12,10,0,95,3.2,1276,22:00,morride01
444,Sheldon Kennedy,1997,1997,1,56,8,10,18,-17,30,4,0,4,0,9,0,1,65,12.3,,,kennesh01
445,Maxime Talbot,2015,2016,2,56,2,8,10,-14,17,2,0,0,1,7,1,0,53,3.8,646,11:32,talboma01
446,Harry Connor,1928,1930,2,55,9,1,10,,40,,,,1,,,,,,,,connoha01
447,Darin Kimble,1993,1993,1,55,7,3,10,4,177,7,0,0,0,3,0,0,20,35.0,,,kimblda01
448,Dan LaCouture,2006,2006,1,55,2,2,4,-6,53,1,0,1,0,2,0,0,37,5.4,344,6:15,lacouda01
449,Herb Mitchell,1925,1926,2,55,6,2,8,,60,,,,0,,,,,,,,mitchhe01
450,Ian Moran,2003,2006,3,55,2,6,8,2,40,2,0,0,0,6,0,0,72,2.8,960,17:27,morania01
451,Chris Oddleifson,1973,1974,2,55,10,11,21,15,25,10,0,0,1,11,0,0,64,15.6,,,oddlech01
452,Doug Roberts,1972,1974,3,55,5,8,13,16,9,5,0,0,2,8,0,0,81,6.2,,,roberdo01
453,Orval Tessier,1956,1961,2,55,5,7,12,-3,6,2,3,0,2,4,3,0,41,7.3,,,tessior01
454,Irwin Boyd,1932,1944,3,54,8,7,15,,15,6,0,0,0,6,0,0,,,,,boydir01
455,Jack Caffery,1957,1958,2,54,3,2,5,,22,3,0,0,1,2,0,0,,,,,caffeja01
456,Rob Cimetta,1989,1990,2,54,10,9,19,0,33,10,0,0,1,8,1,0,32,31.3,,,cimetro01
457,Norm Johnson,1958,1959,2,54,4,20,24,,33,4,0,0,0,20,0,0,,,,,johnsno01
458,Jean-Yves Roy,1997,1998,2,54,10,15,25,-8,22,8,2,0,1,14,1,0,101,9.9,,,royje01
459,David Tanabe,2006,2006,1,54,4,12,16,0,48,4,0,0,1,7,5,0,82,4.9,1087,20:08,tanabda01
460,Bill Knibbs,1965,1965,1,53,7,10,17,-16,4,7,0,0,0,8,1,1,66,10.6,,,knibbbi01
461,John-Michael Liles,2016,2017,2,53,0,11,11,-6,6,0,0,0,0,8,3,0,55,0.0,912,17:12,lilesjo01
462,Frank Mario,1942,1945,2,53,9,19,28,,24,9,0,0,0,16,3,0,,,,,mariofr01
